raw_content	username	tweet_published_at	type	cleaned_content	mention
@IDWantsColdplay @coldplay lo sudah fix a??	erkiveu	2023-05-09 02:03:49+07	replied_to	['fix', 'a']	['IDWantsColdplay', 'coldplay']
"@verward_chwe hai kaaaa, aku open jastip coldplay nih kalau mau boleh tanya"" dulu via dm yaaa"	kteubox_go	2023-05-09 02:03:41+07	replied_to	['hai', 'kaaaa', 'open', 'jastip', 'coldplay', 'dm', 'yaaa']	['verward_chwe']
"@laveendaa hai kaaaa, aku open jastip coldplay nih kalau mau boleh tanya"" dulu via dm yaaa"	kteubox_go	2023-05-09 02:03:33+07	replied_to	['hai', 'kaaaa', 'open', 'jastip', 'coldplay', 'dm', 'yaaa']	['laveendaa']
@coldplay JAKARTA!!!! 🤩🤩🤩😭😭😭	panir_23	2023-05-09 02:03:22+07	replied_to	['jakarta']	['coldplay']
@coldplay INFO UTANG UTANGANNNNN	indraargal	2023-05-09 02:02:45+07	replied_to	['info', 'utang', 'utangannnnn']	['coldplay']
Jastip tiket konser coldplay bisa ke ig @warbyre ya	ucantknowhome45	2023-05-09 02:01:59+07	tweet	['jastip', 'tiket', 'konser', 'coldplay', 'ig']	['warbyre']
@ronelf_ @stfunoir @BonnySidharta genrenya coldplay bang, kan aliran musik coldplay	paulbaull	2023-05-09 02:01:39+07	replied_to	['genre', 'coldplay', 'alir', 'musik', 'coldplay']	['ronelf_', 'stfunoir', 'BonnySidharta']
@IDWantsColdplay @coldplay Yok det kita ngepet kejar setoran @__detdet__	chocolateleleh	2023-05-09 02:00:58+07	replied_to	['yok', 'det', 'ngepet', 'kejar', 'setor']	['IDWantsColdplay', 'coldplay', '__detdet__']
@cnd_nptr tapi coldplay coy kapan lage doi ke indo	holoiscoming	2023-05-09 02:00:51+07	replied_to	['coldplay', 'coy', 'lage', 'doi', 'indo']	['cnd_nptr']
@ranebaebee Sebenernya emg pengen nonton Coldplay dari lama sebelum ngestan seventeen bahkan. Tapi lebih memilih untuk nonton seventeen. Pertimbangannya banyak si, jd berat nonton sebongnya	ranislice	2023-05-09 01:59:38+07	replied_to	['emg', 'nonton', 'coldplay', 'ngestan', 'seventeen', 'pilih', 'nonton', 'seventeen', 'timbang', 'jd', 'berat', 'nonton', 'bong']	['ranebaebee']
Liat seatplan bocoran Coldplay wa keinget @nickoakbar :(	4mod_	2023-05-09 01:58:40+07	tweet	['liat', 'seatplan', 'bocor', 'coldplay', 'wa', 'keinget']	['nickoakbar']
"@ranislice iya kannn, takut gegabah kalo pengen nonton coldplay. takutnya cuma pengen fomoan aja 
trus habis itu sebong umumin world tour, nangis:"")"	ranebaebee	2023-05-09 01:55:04+07	replied_to	['kannn', 'takut', 'gegabah', 'kalo', 'nonton', 'coldplay', 'takut', 'fomoan', 'trus', 'habis', 'bong', 'umumin', 'world', 'tour', 'nang']	['ranislice']
@IDWantsColdplay @coldplay bjirr jd berharap	itsnaadia	2023-05-09 01:54:01+07	replied_to	['bjirr', 'jd', 'harap']	['IDWantsColdplay', 'coldplay']
@seupnghan Oh ini rumor plnya coldplay ca	jiheoneyy	2023-05-09 01:53:23+07	tweet	['oh', 'rumor', 'plnya', 'coldplay', 'ca']	['seupnghan']
@SupirPete2 ini mi kah coldplay?	ilhamilahude	2023-05-09 01:53:11+07	replied_to	['mi', 'kah', 'coldplay']	['SupirPete2']
"Jokowi Sukses Bangun Papua! 
Ayoo coba hitung, selama hampir 10thn, berapa kali @jokowi ke Papua? 
Bahkan Jokowi tak segan bermalam di Papua. 
Ketua EMP Prov Jawa Timur ungkapkan pembangunan di Papua berkembang pesat
#HancurkanKKBSampaiKeakar2nya
UNPAD Arab Salma Coldplay Farhan https://t.co/E22vcDb0oz"	catatankaqihati	2023-05-09 01:51:00+07	tweet	['jokowi', 'sukses', 'bangun', 'papua', 'ayoo', 'coba', 'hitung', 'thn', 'papua', 'jokowi', 'segan', 'malam', 'papua', 'ketua', 'emp', 'prov', 'jawa', 'timur', 'ungkap', 'bangun', 'papua', 'kembang', 'pesat', 'hancurkankkbsampaikeakar', 'unpad', 'arab', 'salma', 'coldplay', 'farhan']	['jokowi']
@ranebaebee Sebenernya pengen nonton, tapi budgetnya cuma antara milih nonton Coldplay atau nonton sebong	ranislice	2023-05-09 01:50:59+07	replied_to	['nonton', 'budgetnya', 'nonton', 'coldplay', 'nonton', 'bong']	['ranebaebee']
@aiurshoonx coldplay di gbk	zuitars	2023-05-09 01:49:26+07	replied_to	['coldplay', 'gbk']	['aiurshoonx']
@aiymasithah @IDWantsColdplay @coldplay Okkk tengkyuu	missoriginalsix	2023-05-09 01:44:12+07	replied_to	['okkk', 'tengkyuu']	['aiymasithah', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Gile sih ini tiket bakal mahal banget war-nya juga lebih gila lagi pasti 🥲🥲🥲	putrisuryawan	2023-05-09 01:36:38+07	replied_to	['gile', 'tiket', 'mahal', 'war', 'gila']	['IDWantsColdplay', 'coldplay']
@Aprilline06 HAHAHAHAHAHA ntar pas badminton dan coldplay aja kakkkk WKWKWKWWK	putricynthiaeka	2023-05-09 01:44:08+07	replied_to	['hahahahahaha', 'ntar', 'badminton', 'coldplay', 'kakkkk', 'wkwkwkwwk']	['Aprilline06']
@jiheoneyy ohhh ku kira smtown, coldplay murahhh juga kalo segitu	innjeolm	2023-05-09 01:38:57+07	replied_to	['ohhh', 'ku', 'smtown', 'coldplay', 'murahhh', 'kalo']	['jiheoneyy']
@innjeolm Oh bukan rumor plnya coldplay 😬	jiheoneyy	2023-05-09 01:37:32+07	replied_to	['oh', 'rumor', 'plnya', 'coldplay']	['innjeolm']
"C = 3
O = 15
L = 12
D = 4
P = 16
L = 12
A = 1
Y = 25

3+1+5+1+2+4+1+6+1+2+1+2+5=34

3+4=7

Di China, angka 7 dipercaya sebagai angka keberuntungan. Penyebabnya sederhana, pengucapan ""tujuh"" dalam bahasa Cina mirip dengan pengucapan kata ""bangkit"" dan ""hidup"". @coldplay"	karfianda	2023-05-09 01:34:43+07	tweet	['c', 'o', 'l', 'd', 'p', 'l', 'a', 'y', 'china', 'angka', 'percaya', 'angka', 'untung', 'sebab', 'sederhana', 'ucap', 'tujuh', 'bahasa', 'cina', 'ucap', 'bangkit', 'hidup']	['coldplay']
@thesyaigal @coldplay faham	puteriarchy	2023-05-09 01:29:05+07	replied_to	['faham']	['thesyaigal', 'coldplay']
@stellrskies iyaa coldplay neii	druigc	2023-05-09 01:26:42+07	replied_to	['iyaa', 'coldplay', 'neii']	['stellrskies']
@druigc tiket coldplay atau bukan ce???	stellrskies	2023-05-09 01:25:57+07	replied_to	['tiket', 'coldplay', 'ce']	['druigc']
@IDWantsColdplay @coldplay Satu tiket aja cukup 🙏🏻😭😭😭	murniahmadi	2023-05-09 01:19:40+07	replied_to	['tiket']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Mudah2an tiketnya mulai dijual bukan Juni 🙏🏻	rayoflighted	2023-05-09 01:14:30+07	replied_to	['mudah', 'an', 'tiket', 'jual', 'juni']	['IDWantsColdplay', 'coldplay']
@missoriginalsix @IDWantsColdplay @coldplay gak kok pake bank lokal. kan promotor lokal	urmoonn	2023-05-09 01:14:05+07	replied_to	['pake', 'bank', 'lokal', 'promotor', 'lokal']	['missoriginalsix', 'IDWantsColdplay', 'coldplay']
"@noheaneLa @infotwitwor_ cewek yang punya hobi utama kpop biasanya males sih. hobi utama denger musik kpop + ngestalk sosmed idola, hobi sampingan nonton drakor, belanja online, main game. 

mending cari cewek yang hobi utamanya masak atau baking. hasil eksperimennya masih bisa dinikmati bareng2."	CFC_Jak	2023-04-28 16:01:41+07	replied_to	['cewek', 'hobi', 'utama', 'kpop', 'males', 'hobi', 'utama', 'denger', 'musik', 'kpop', 'ngestalk', 'sosmed', 'idola', 'hobi', 'samping', 'nonton', 'drakor', 'belanja', 'online', 'main', 'game', 'mending', 'cari', 'cewek', 'hobi', 'utama', 'masak', 'baking', 'hasil', 'eksperimen', 'nikmat', 'bareng']	['noheaneLa', 'infotwitwor_']
@santo91192 @kakeanekowe @Krowbar13 Sangat yakin, karena semua band yang lu sebutin itu sangat-sangat lebih baik dan lebih bagus daripada Coldplay baik dari segi komposisi, aransemen, kualitas bermusiknya dll. Intinya Coldplay itu band busuk dan band jelek. Selera musik pendengarnya pun sama jeleknya	Pionel_Pussi	2023-05-09 01:09:58+07	replied_to	['band', 'sebutin', 'bagus', 'coldplay', 'segi', 'komposisi', 'aransemen', 'kualitas', 'musik', 'inti', 'coldplay', 'band', 'busuk', 'band', 'jelek', 'selera', 'musik', 'dengar', 'jelek']	['santo91192', 'kakeanekowe', 'Krowbar13']
@IDWantsColdplay @coldplay DEGDEGAN BGT GUE	ssssselaaaaa	2023-05-09 01:09:37+07	replied_to	['degdegan']	['IDWantsColdplay', 'coldplay']
@Ladyartemis1306 Kamu nonton coldplay jg tas?	NamjoonGranger	2023-05-09 01:06:38+07	replied_to	['nonton', 'coldplay', 'tas']	['Ladyartemis1306']
@coldplayxtra anjirr otw blg ayah ada coldplay di Indo (⁠･⁠o⁠･⁠;⁠)	skiesforjin	2023-05-09 01:05:58+07	replied_to	['anjirr', 'otw', 'blg', 'ayah', 'coldplay', 'indo', 'o']	['coldplayxtra']
@FarahZkr @IDWantsColdplay @coldplay wkwk. gua uda ga excited. lebih tertarik the weekend.	cindereyay	2023-05-09 01:05:57+07	replied_to	['uda', 'excited', 'weekend']	['FarahZkr', 'IDWantsColdplay', 'coldplay']
@NippleCulTech tp masa coldplay ga ke ausie?	chillscago	2023-05-09 01:05:06+07	replied_to	['coldplay', 'ausie']	['NippleCulTech']
@lodhso Mw breng nga kmu kita selfie sama coldplay mreka pgang ktp nnti	brenbrndn	2023-05-09 01:04:26+07	tweet	['mw', 'breng', 'nga', 'kmu', 'selfie', 'coldplay', 'mreka', 'pgang', 'ktp', 'nnti']	['lodhso']
@IDWantsColdplay @coldplay Kl layout begini mau yang mana? https://t.co/MTWETfa4S2	moftwo316	2023-05-09 01:02:14+07	replied_to	['kl', 'layout']	['IDWantsColdplay', 'coldplay']
@gandakusuma22 @BonnySidharta Setuju, setelah masukin edm udah bukan coldplay lagi	evnevn	2023-05-09 00:58:33+07	replied_to	['tuju', 'masukin', 'edm', 'coldplay']	['gandakusuma22', 'BonnySidharta']
@IDWantsColdplay @coldplay ya Allah klo pun bnrn kesini aku mau nntn ya Allah😭🙏🏻	uu_hlg	2023-05-09 00:50:01+07	replied_to	['bnrn', 'kesini', 'nntn']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Jadi @TYOrivera?	moerss41	2023-05-09 00:49:24+07	replied_to	[]	['IDWantsColdplay', 'coldplay', 'TYOrivera']
@missoriginalsix @IDWantsColdplay @coldplay ngggaaa dong infonya sih ticketing pake https://t.co/3yT1V3NNR0 yg udh pasti pake idr	aiymasithah	2023-05-09 00:46:37+07	replied_to	['ngggaaa', 'info', 'ticketing', 'pake', 'pake', 'idr']	['missoriginalsix', 'IDWantsColdplay', 'coldplay']
@acalovjae Kakkk mw nanyaa klp jastip coldplay biasany susah gak yh	xxxwynnee	2023-05-09 00:44:08+07	replied_to	['kakkk', 'mw', 'nanyaa', 'klp', 'jastip', 'coldplay', 'biasany', 'susah', 'yh']	['acalovjae']
@chillscago Coldplay? Anyinc 🤣🤣 tgl 17-19 bgt	koyeshhh	2023-05-09 00:43:44+07	replied_to	['coldplay', 'anyinc', 'tgl']	['chillscago']
@IDWantsColdplay @coldplay Siap mengawali hari ini dengan berita baik! ლ⁠(⁠・⁠﹏⁠・⁠ლ⁠)	Virrlly	2023-05-09 00:34:32+07	replied_to	['awal', 'berita']	['IDWantsColdplay', 'coldplay']
@sugaringcondet Tbz pasti!!!!!!! Kl itu terdepan!! Kl coldplay kek kmrn blackpink ud cukup soalnya gbk wakkaka	runndelia	2023-05-09 00:30:42+07	replied_to	['tbz', 'kl', 'depan', 'kl', 'coldplay', 'kek', 'kmrn', 'blackpink', 'ud', 'gbk', 'wakkaka']	['sugaringcondet']
@vincanindya Kayaknya bakal 5-6jutaan deh vin. Si Ed dulu segitu tp excl tax dll. Tergolong murah sih coldplay nih harganya, paling diresell aja yg mahal wkwk	rapmonvirgo	2023-05-09 00:27:43+07	replied_to	['kayak', 'juta', 'deh', 'vin', 'ed', 'excl', 'tax', 'golong', 'murah', 'coldplay', 'harga', 'diresell', 'mahal']	['vincanindya']
@missoriginalsix @IDWantsColdplay @coldplay harusnya engga, kan dipegang promotor lokal	thisisindahh	2023-05-09 00:23:53+07	replied_to	['engga', 'pegang', 'promotor', 'lokal']	['missoriginalsix', 'IDWantsColdplay', 'coldplay']
@GarrdTutu @IDWantsColdplay @coldplay Temen gw ada yg di cat 4 tp viewnya sangat bagos	ThvRmcan	2023-05-09 00:23:31+07	tweet	['temen', 'cat', 'viewnya', 'bagos']	['GarrdTutu', 'IDWantsColdplay', 'coldplay']
@hnnyhtr @IDWantsColdplay @coldplay Ada seat numbernya kak	ThvRmcan	2023-05-09 00:22:53+07	replied_to	['seat', 'numbernya']	['hnnyhtr', 'IDWantsColdplay', 'coldplay']
@Aaaaaaayjshsji @gelembungbiyu @hnnyhtr @IDWantsColdplay @coldplay Iya sampingan	realpeesyway	2023-05-09 00:14:30+07	replied_to	['samping']	['Aaaaaaayjshsji', 'gelembungbiyu', 'hnnyhtr', 'IDWantsColdplay', 'coldplay']
@friskafdn @IDWantsColdplay @coldplay Kita lihat ya mba apakah pas jam kerja🥲	pppppaam	2023-05-09 00:20:20+07	replied_to	['lihat', 'jam', 'kerja']	['friskafdn', 'IDWantsColdplay', 'coldplay']
@dhimassinggih_ @IDWantsColdplay @coldplay Nyenyenye	pppppaam	2023-05-09 00:19:59+07	replied_to	['nyenyenye']	['dhimassinggih_', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay wah rame foto ktp ini spertinya	novitsrx	2023-05-09 00:19:58+07	replied_to	['rame', 'foto', 'ktp', 'spertinya']	['IDWantsColdplay', 'coldplay']
@westenthu Pertama suka coldplay grgr denger yg something just like this, abistu dengerin itu mulu semingguan ada kali😭	sptzan	2023-05-09 00:19:17+07	replied_to	['suka', 'coldplay', 'grgr', 'denger', 'something', 'just', 'like', 'this', 'abistu', 'dengerin', 'mulu', 'minggu']	['westenthu']
@tvindonesiawkwk @azakizakaria coldplay kurang menarik, lek iki sing konser ning jkt budal ga akhi?	helmi_arif	2023-05-09 00:17:39+07	replied_to	['coldplay', 'tarik', 'lek', 'iki', 'sing', 'konser', 'ning', 'jkt', 'budal', 'akh']	['tvindonesiawkwk', 'azakizakaria']
@frshdida Bambini buun, asli lebih takut war daftar sekolah daripada tiket coldplay	anindyadimana	2023-05-09 00:07:40+07	replied_to	['bambini', 'buun', 'asli', 'takut', 'war', 'daftar', 'sekolah', 'tiket', 'coldplay']	['frshdida']
@zzzzzzpai dulu pernah ngomong di stream ya sir kalo coldplay belum ke indo ga bakal nonton konser meskipun itu neckdeep yg kemaren ke indo, sekarang coldplay beneran ke indo	yaiiyourbae	2023-05-10 00:58:24+07	replied_to	['ngomong', 'stream', 'sir', 'kalo', 'coldplay', 'indo', 'nonton', 'konser', 'neckdeep', 'kemaren', 'indo', 'coldplay', 'beneran', 'indo']	['zzzzzzpai']
@GRhs292374 @IDWantsColdplay @coldplay Hi kaa aku buka yah 🤗 testimony bisa cek bio atau pinned	Silvieoctavian1	2023-05-09 00:04:28+07	replied_to	['hi', 'kaa', 'buka', 'yah', 'testimony', 'cek', 'bio', 'pinned']	['GRhs292374', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Amin 1 tiket😇	everglowstuf	2023-05-09 00:02:02+07	replied_to	['amin', 'tiket']	['IDWantsColdplay', 'coldplay']
@tanyakanrl Belum ada konfirmasih dari coldplay kok udah ada keluar harga tiketnya	sagitarii26	2023-05-09 00:01:31+07	replied_to	['konfirmasih', 'coldplay', 'harga', 'tiket']	['tanyakanrl']
@txtdrkuliner Hemat pangkal nonton Coldplay https://t.co/aMHnljh17A	Ferdi_UlulAzmi	2023-05-10 06:59:25+07	replied_to	['hemat', 'pangkal', 'nonton', 'coldplay']	['txtdrkuliner']
@windypriscilla darurat kok coldplay 😮‍💨	elfahmioz	2023-05-09 18:59:37+07	replied_to	['darurat', 'coldplay']	['windypriscilla']
Yang lain sibuk mau beli tiket Coldplay, lah gue dari kemaren kemaren mau beli tiket stand up fest @Standupindo kehabisan Mulu 😭	omen53	2023-05-09 18:59:35+07	tweet	['sibuk', 'beli', 'tiket', 'coldplay', 'kemaren', 'kemaren', 'beli', 'tiket', 'stand', 'up', 'fest', 'habis', 'mulu']	['Standupindo']
@pforpio kira2 ada gak ya jatilan nyetel coldplay parachutes	AndyHuskyyy	2023-05-09 18:59:08+07	replied_to	['jatilan', 'nyetel', 'coldplay', 'parachutes']	['pforpio']
"Duetin @coldplay sama @gloriajessicaID di Jakarta nanti!! 😖 #ColdplayInJakarta @TEMGMT @PK_ent_id 

https://t.co/GueWCyC2bJ https://t.co/noWUC8jAm2"	endehendeh	2023-05-09 18:59:06+07	tweet	['duetin', 'jakarta', 'coldplayinjakarta']	['coldplay', 'gloriajessicaID', 'TEMGMT', 'PK_ent_id']
@nasr_al_farabi @fahmi_fadzil Konsert Billie Eilish zaman Pas PN walaun taknal share itu duta besar dan suara pada kumpulan LGBTQ+. PMX ucap selamat data.g pada Coldplay sebab sumbangan mereka sebelum ni pada Malaysia. https://t.co/ZZoAVQdWIs	mandalorian1605	2023-05-10 00:59:12+07	replied_to	['konsert', 'billie', 'eilish', 'zaman', 'pn', 'walaun', 'taknal', 'share', 'duta', 'kumpul', 'lgbtq', 'pmx', 'selamat', 'data', 'g', 'coldplay', 'sumbang', 'malaysia']	['nasr_al_farabi', 'fahmi_fadzil']
@convomf ya gak semua orang harus tau coldplay, tinggal ngasih tau coldplay tuh siapa cukup kan.	avtacker	2023-05-10 06:59:15+07	replied_to	['orang', 'tau', 'coldplay', 'tinggal', 'ngasih', 'tau', 'coldplay', 'tuh']	['convomf']
@pandji Cancel pertandingan bolanya kan bisa. Coldplay jarang jarang anjay	gakpakeet	2023-05-10 06:58:07+07	replied_to	['cancel', 'tanding', 'bola', 'coldplay', 'anjay']	['pandji']
@EmirFateh @anwaribrahim @coldplay Zaman Pas PN konsert Billie Eiliah duta LGBTG+ tu apa pula lepas tu lulus pula konsert Blackpink. Ini Coldplay biasa sponsor khidmat bersihkan sungai dlm Malaysia. https://t.co/9nFz11oO21	mandalorian1605	2023-05-10 00:56:46+07	replied_to	['zaman', 'pn', 'konsert', 'billie', 'eiliah', 'duta', 'lgbtg', 'lepas', 'lulus', 'konsert', 'blackpink', 'coldplay', 'sponsor', 'khidmat', 'sih', 'sungai', 'dlm', 'malaysia']	['EmirFateh', 'anwaribrahim', 'coldplay']
"@pandji Coldplay manggung di GBK, *Argentina main di Manahan Solo 🥶

*Kalaujadi"	nbliklilalbryn	2023-05-10 00:56:23+07	replied_to	['coldplay', 'manggung', 'gbk', 'argentina', 'main', 'manah', 'solo', 'kalaujadi']	['pandji']
@AkeemSharyzal jasa Coldplay pd bumi 🇲🇾.. berjuta diaorg spent utk Malaysia 🇲🇾 ❤️ https://t.co/rwJRG1rGnD	nurulhidayahnhm	2023-05-10 00:55:47+07	replied_to	['jasa', 'coldplay', 'pd', 'bumi', 'juta', 'diaorg', 'spent', 'utk', 'malaysia']	['AkeemSharyzal']
@FaktaBukanAuta Ntah aku x penah minat pun dgn coldplay.. Lain kali bwk la slayer, sodom, morbid angel, cradle of filth, slipknot, watain, batushka, possesed, rammstein, cannibal corpse, napalm death ke	ReNnnnnnnn88	2023-05-10 06:57:13+07	replied_to	['ntah', 'x', 'penah', 'minat', 'dgn', 'coldplay', 'bwk', 'la', 'slayer', 'sodom', 'morbid', 'angel', 'cradle', 'of', 'filth', 'slipknot', 'watain', 'batushka', 'possesed', 'rammstein', 'cannibal', 'corpse', 'napalm', 'death']	['FaktaBukanAuta']
@GOAL_ID Tanding mulu jwara kagak mending pake coldplay lah😁😅😁😅	berhalaprema	2023-05-10 00:55:22+07	replied_to	['tanding', 'mulu', 'jwara', 'kagak', 'mending', 'pake', 'coldplay']	['GOAL_ID']
"@bgswijayaa Uang bisa dicari dilain waktu
Coldplay konser di Indo bs jadi kesempatan sekali seumur hidup"	nabewry	2023-05-10 00:55:17+07	replied_to	['uang', 'cari', 'lain', 'coldplay', 'konser', 'indo', 'bs', 'sempat', 'umur', 'hidup']	['bgswijayaa']
"@hazelnutdead ayo nonton coldplay
-fahri"	RayhanBahtiar	2023-05-10 00:54:59+07	replied_to	['ayo', 'nonton', 'coldplay', 'fahri']	['hazelnutdead']
"@nabilazalvaa ciri ciri fomo nih
paling apal 1 2 lagu Coldplay iyakan 
jadi bahan penelitianku aja gimana wa?"	BeeenP_	2023-05-10 00:54:16+07	replied_to	['fomo', 'apal', 'lagu', 'coldplay', 'iya', 'bahan', 'teliti', 'gimana', 'wa']	['nabilazalvaa']
@coldplay Musik haram	berenyatulang	2023-05-10 06:59:49+07	replied_to	['musik', 'haram']	['coldplay']
@IKSANSKUTER Boleh gk nton Coldplay, tp aku taunya lagu komang	Totoetogel	2023-05-10 06:59:36+07	replied_to	['nton', 'coldplay', 'tau', 'lagu', 'komang']	['IKSANSKUTER']
@tanyakanrl Coldplay di bangkok 2017 isinya artis indonesia doang	hasbybahanan	2023-05-10 18:59:20+07	replied_to	['coldplay', 'bangkok', 'isi', 'artis', 'indonesia']	['tanyakanrl']
@yteeam Banyak yg sok²an blg jelek, pdhl tau laguny aja pas coldplay mo konser indo wkwkk	onlyJull1e	2023-05-10 06:58:47+07	replied_to	['sok', 'an', 'blg', 'jelek', 'pdhl', 'tau', 'laguny', 'coldplay', 'mo', 'konser', 'indo', 'wkwkk']	['yteeam']
@tanyakanrl yang nyari pekerjaan sampingan sini, ada loker jadi babi ngepet gua kaga lilin buat nonton Coldplay lumayan wkwk https://t.co/laMjWxCzRh	zakariamlk	2023-05-10 06:58:20+07	replied_to	['nyari', 'kerja', 'samping', 'loker', 'babi', 'ngepet', 'kaga', 'lilin', 'nonton', 'coldplay', 'lumayan']	['tanyakanrl']
@GOAL_ID Saya setuju konser coldplay di pindah di wibawa mumti cikarang.	Wasiqinn	2023-05-10 06:58:06+07	replied_to	['tuju', 'konser', 'coldplay', 'pindah', 'wibawa', 'mumti', 'cikarang']	['GOAL_ID']
@tanyakanrl soalnya ini coldplay	urwonderwalll	2023-05-10 06:57:52+07	replied_to	['coldplay']	['tanyakanrl']
"@BonnySidharta @sheque Yang heboh banget ngomongin coldplay pasti gak se-ngefans itu sama coldplay
Paling taunya cuma lagu fix you, vivalavida, bojoku galak, dan talak tilu"	Endengerous	2023-05-10 06:56:45+07	replied_to	['heboh', 'ngomongin', 'coldplay', 'ngefans', 'coldplay', 'tau', 'lagu', 'fix', 'vivalavida', 'bojoku', 'galak', 'talak', 'tilu']	['BonnySidharta', 'sheque']
@sxltedcaramells Harganya sih murah coldplay sebelum kena pajak😆😆	Es_Gempollll	2023-05-10 12:59:55+07	replied_to	['harga', 'murah', 'coldplay', 'kena', 'pajak']	['sxltedcaramells']
@reveursed Padahal BMTH mau konser juga sebelum coldplay	Archanged_	2023-05-10 12:59:53+07	replied_to	['bmth', 'konser', 'coldplay']	['reveursed']
@y_udamr Katanya kalo menang terus duitnya buat beli tiket coldplay hukumnya jadi fix you pak us?	insinyurkipas	2023-05-10 12:59:47+07	replied_to	['kalo', 'menang', 'duit', 'beli', 'tiket', 'coldplay', 'hukum', 'fix', 'us']	['y_udamr']
"@tanyakanrl pacaran 3 tahun terus ditinggal nikah.

dunia gue runtuh, tiap hari kerjaannya cuman dengerin lagu coldplay yang ini:"	MFBWZR	2023-05-10 12:59:44+07	replied_to	['pacar', 'tinggal', 'nikah', 'dunia', 'runtuh', 'kerja', 'cuman', 'dengerin', 'lagu', 'coldplay']	['tanyakanrl']
@joyoontan @intokuk @onezuka emang yang bikin meme marah marah karna coldplay collab ama bts?	godhendi	2023-05-10 12:59:20+07	replied_to	['bikin', 'meme', 'marah', 'marah', 'karna', 'coldplay', 'collab', 'ama', 'bts']	['joyoontan', 'intokuk', 'onezuka']
@MafiaWasit Gantian lah coldplay di pakansari!	ackermonk	2023-05-10 12:59:14+07	replied_to	['ganti', 'coldplay', 'pakansari']	['MafiaWasit']
@memelord_666666 Coldplay ga jelek tapi mereka bisa2nya sempet collab 1 lagu bareng bts di album terakhirnya. Kecewa abis.	IqbalQuosophy	2023-05-10 12:58:57+07	replied_to	['coldplay', 'jelek', 'sempet', 'collab', 'lagu', 'bareng', 'bts', 'album', 'akhir', 'kecewa', 'abis']	['memelord_666666']
@ferrofeb Kalo ngga suka Coldplay, ya udah lah ya. Tapi ini malah pada caper.	ScherazadeMS	2023-05-10 12:58:53+07	tweet	['kalo', 'suka', 'coldplay', 'caper']	['ferrofeb']
@hasyimmah Antara beli tiket coldplay atau bayar cicilan KPR.. #dilemakaumekonomilemahbanyakgaya	tukanggambar28	2023-05-10 12:58:26+07	replied_to	['beli', 'tiket', 'coldplay', 'bayar', 'cicil', 'kpr', 'dilemakaumekonomilemahbanyakgaya']	['hasyimmah']
